field_id,latitude,longitude,crop,yield,season,source,mean_ndvi,max_ndvi,min_ndvi,std_ndvi
MOFA_VOL_0059,6.427274891487197,0.1637526272915678,soya,1.0982166474959327,2021,mofa,0.2608816132357517,0.3725896459293353,0.12712699063297572,0.03416949599771059
MOFA_VOL_0060,7.044125276417629,0.7687693635192601,maize,1.506363039618256,2022,mofa,0.29474471609260977,0.3604185481798559,0.18384164244299492,0.07189062629012492
MOFA_VOL_0061,6.259894935779722,0.28162128551907,rice,2.3312605976590026,2022,mofa,0.4399964631708219,0.48582904154091866,0.334982924130913,0.040598525107160166
MOFA_VOL_0062,6.425669389507945,0.9826864350679652,soya,1.07654467799082,2022,mofa,0.2976596348664651,0.45367418736957066,0.1761322450041767,0.06520582581298993
MOFA_GRE_0063,5.345350681540705,-0.48768422460653627,maize,1.9663516722307623,2020,mofa,0.36149310829385517,0.4911881626011105,0.3169339418988151,0.027544147545965354
MOFA_GRE_0064,5.239949173559334,-0.4650270733397254,rice,2.332562862811455,2020,mofa,0.44205628782557893,0.5356690204708282,0.38746738627028116,0.07709289174630023
MOFA_GRE_0065,5.465092622312087,0.4194458302126582,soya,1.0514462467479764,2020,mofa,0.412549605575799,0.561221516985726,0.39478981086813014,0.06085203056196023
MOFA_GRE_0066,5.347083984695947,0.8752799582849418,maize,2.0846446820197286,2021,mofa,0.31923332245174546,0.4385484226149803,0.17620310802435563,0.03149809517098808
MOFA_GRE_0067,5.676960311833503,0.6050139708340003,rice,2.408170453202337,2021,mofa,0.23940469935873934,0.30166486820190846,0.15049040995977694,0.07549194916141969
MOFA_GRE_0068,4.566950317498707,0.42482533767071023,soya,1.3299937005191285,2021,mofa,0.29676190030664695,0.39998344444123235,0.21429349505807252,0.0330210263135726
MOFA_GRE_0069,5.100386057623659,-0.3427560934514671,maize,1.9368897086573569,2022,mofa,0.3075976077757202,0.4345843776323821,0.237677312898286,0.07010483080939985
MOFA_GRE_0070,6.012865746419145,-0.716652082393707,rice,2.6533667184535,2022,mofa,0.46556977692714063,0.6079984498519722,0.3617164304601939,0.06459984911015665
MOFA_GRE_0071,5.631904423408599,-0.5867550386177192,soya,1.4954856086144277,2022,mofa,0.5167940712373759,0.6361185069462152,0.39320906457717086,0.06225426312301387
MOFA_CEN_0072,5.730052869883241,-0.4801725080870952,maize,1.6564429728346803,2020,mofa,0.5334730506283984,0.6084492593504119,0.37743953085397536,0.07949332901987509
MOFA_CEN_0073,5.419574919072296,-0.17880468992256704,rice,2.0790370140533807,2020,mofa,0.3032942794174406,0.40334316067683995,0.16166328051730455,0.03578618907532054
MOFA_CEN_0074,5.2397860040459925,-0.7800444079518285,soya,1.18002618643354,2020,mofa,0.37571668689851784,0.4814906771153159,0.2777137105451285,0.07309828649849476
MOFA_CEN_0075,5.393108898483428,-0.7820684951155402,maize,2.1921451605238187,2021,mofa,0.44161634257188476,0.5557469732822867,0.35922063222944667,0.03747339705278868
MOFA_CEN_0076,4.821153886098022,-0.48907617533641645,rice,2.8208512985846,2021,mofa,0.28236099029578354,0.32957572898042703,0.18562765674226264,0.05168784269664661
MOFA_CEN_0077,5.65821448700839,-0.6829328933062224,soya,1.2810696009301148,2021,mofa,0.35138837939545414,0.5057067895020233,0.26077738674366524,0.05042873506587585
MOFA_CEN_0078,6.3353166565973416,-0.7233151235827131,maize,1.2446636943388385,2022,mofa,0.3207243320926569,0.3821851361540971,0.20293735456210985,0.07511970950581248
MOFA_CEN_0079,5.483505430951689,-0.9508170162020809,rice,2.819305726311601,2022,mofa,0.40009549145773066,0.49501168493043923,0.23480899095389868,0.07794544833345514
MOFA_CEN_0080,5.435560828211688,-1.2530855245585026,soya,1.0499253524562626,2022,mofa,0.37300302740507596,0.5066026701236556,0.2604451276794305,0.055907246117739146
MOFA_WES_0081,5.31497571316987,-2.4150211867319484,maize,1.9886081224940089,2020,mofa,0.1623199056791928,0.2648261124992206,0.042640587495595544,0.038220765764357206
MOFA_WES_0082,5.0380488477002965,-2.768124097645785,rice,2.705623599251431,2020,mofa,0.509464070204243,0.6272431489686586,0.430811497702767,0.02996432929685538
MOFA_WES_0083,4.780205892691092,-2.006824313655515,soya,1.3333353211943546,2020,mofa,0.43261932801168873,0.5498938056891958,0.29389282884326096,0.02997838084583702
MOFA_WES_0084,4.717197637412603,-1.7099360590712722,maize,1.7040257315587783,2021,mofa,0.344015376055998,0.44115751272798504,0.3036987316672781,0.07953828787588732
MOFA_WES_0085,4.102353918528577,-3.124996468429625,rice,2.955728643053789,2021,mofa,0.16564322721452684,0.2575525010021428,0.1044334230065791,0.027738099270594903
MOFA_WES_0086,6.184845442872586,-1.2906494935495876,soya,1.4524073134522513,2021,mofa,0.5003680971500453,0.616968495492836,0.40545891258959654,0.0743928343510893
MOFA_WES_0087,5.641819691620562,-1.6199562534629914,maize,1.6560659742844546,2022,mofa,0.5374784218970251,0.6460153445177308,0.37546005116399606,0.049644196722543915
MOFA_WES_0088,5.480350548303008,-1.9026899986610308,rice,2.527048040508532,2022,mofa,0.44762434790208755,0.5584642968046685,0.38898067913711837,0.07861322958528996
MOFA_WES_0089,4.701127966015223,-1.682798998004501,soya,0.8838100987801489,2022,mofa,0.39679875938054987,0.5047607721913145,0.27201910923800804,0.07332184312643826
SYNTH_00000,6.515140550973232,-3.1155385414291517,soya,1.437271766120448,2022,synthetic,0.3783986354986281,0.44046811192404334,0.24125817268413924,0.06712014394181975
SYNTH_00001,10.877214833801386,-2.0992819666260605,maize,0.8207985632112642,2023,synthetic,0.3668834425625722,0.4266868316195624,0.24133834002650684,0.058601770762739314
SYNTH_00002,6.634784642734624,-1.5576077609489538,soya,1.575070709044861,2021,synthetic,0.5132218111751548,0.6324494285553144,0.3905190046651198,0.04761552155967557
SYNTH_00003,9.832001221589689,-2.3369877840129725,maize,1.033829619982791,2023,synthetic,0.209249705411297,0.3158595128067706,0.10941231644581079,0.04602180847949386
SYNTH_00004,9.261241623068138,-2.7677025168312817,rice,1.2715308514729218,2021,synthetic,0.3454852832851301,0.47745430030912706,0.22489182375242533,0.030706638844596665
SYNTH_00005,9.70623181695993,-0.58575431287312,soya,0.7148905549374571,2021,synthetic,0.18900329780158023,0.26660385204576004,0.14349488872371086,0.05493919667677777
SYNTH_00006,10.742644906360198,-3.471573712674523,soya,0.8977267633527748,2022,synthetic,0.20647879383250242,0.2692832146909672,0.10255005208888336,0.06049877396437371
SYNTH_00007,5.677258506914159,-1.9092746329764085,maize,2.080738496805342,2020,synthetic,0.29231477846004217,0.427039623672138,0.24922392091599496,0.0670148094371885
SYNTH_00008,8.967342772801187,-0.8642423879081518,soya,1.389536600202746,2022,synthetic,0.2359192256464494,0.3226984858608454,0.07125263264120091,0.02692780395104912
SYNTH_00009,9.605272065297381,-2.6447768986942046,maize,1.4130722413482892,2020,synthetic,0.18523676136637088,0.2975603412464636,0.07346050222759964,0.023759860810352973
SYNTH_00010,8.73814628119047,-2.489418247872056,soya,1.2833695590264207,2020,synthetic,0.15676527269892682,0.26764805526387914,0.014853838662951535,0.059932696367179183
SYNTH_00011,5.373171907961119,0.20354238254426527,soya,1.5872424158615432,2023,synthetic,0.4684674567624965,0.5514993117085066,0.3095639707965515,0.04166048660482992
SYNTH_00012,8.881930717376857,-1.7978314406847447,rice,2.4607636315060937,2020,synthetic,0.4396644377826848,0.473190900381765,0.310211017346074,0.022034664501672418
SYNTH_00013,9.612120829274804,-2.0749146949694928,maize,1.1633951965539162,2023,synthetic,0.1917774725926264,0.24157993048803808,0.0475188727070851,0.04953769913327451
SYNTH_00014,9.29341242374621,1.0058065229247397,soya,1.0378623325009297,2022,synthetic,0.3033742178049999,0.3646182988675897,0.15810203637721015,0.030628935933195
SYNTH_00015,9.756318321786884,-0.6215081856486373,maize,1.7670767087057841,2023,synthetic,0.12171900963349763,0.23974924700694542,0.018465123186633237,0.038603414150968615
SYNTH_00016,10.530618313591889,-1.8258440945462149,maize,1.487182609827584,2020,synthetic,0.1375708520227352,0.1985758738629444,0.004997182594888294,0.04598591172013625
SYNTH_00017,7.961041135979233,-2.474824163260478,maize,1.2978373627801219,2023,synthetic,0.2243856449297733,0.355525891096906,0.09614619219017717,0.04907434219467533
SYNTH_00018,8.23849511233458,0.22360788491647332,maize,1.8342325489977573,2021,synthetic,0.3023334455008367,0.3691935026610857,0.21282653677868926,0.05185692210319355
SYNTH_00019,9.73772417915331,0.060992897201229024,rice,2.0328596776435597,2023,synthetic,0.20035162944229687,0.29924886550937546,0.06839290162996264,0.07197675828579188
SYNTH_00020,9.524767123908752,-2.8150176640612825,soya,0.8326417957764995,2023,synthetic,0.2659675172896179,0.3866869668373303,0.16213432982534418,0.057347613758977095
SYNTH_00021,9.67996983351998,-2.1731207169515887,rice,2.3686379075031563,2020,synthetic,0.3855435055355261,0.4418203455521921,0.24073733507897155,0.05909026879180161
SYNTH_00022,9.02368629904732,1.3663407388264206,soya,1.1205519920209361,2021,synthetic,0.3948674881389267,0.5111293235864558,0.315062933610152,0.05033646514442931
SYNTH_00023,9.325099173939353,-0.25586158599262854,maize,1.686504275051501,2022,synthetic,0.37952850686037515,0.4933148855178689,0.30411515809817463,0.0706059516563104
SYNTH_00024,8.673444101069355,-0.8118863273820596,soya,1.4277614737194941,2021,synthetic,0.2973870790981841,0.3916938738389815,0.2162777450742471,0.029325694823342525
SYNTH_00025,9.128548499988431,-3.222507729254696,maize,1.6521923253495934,2022,synthetic,0.3427907218393155,0.4125862989575109,0.20687663987700342,0.03337908569352374
SYNTH_00026,4.568891135733266,0.18314134141136673,rice,3.1437397190303926,2023,synthetic,0.4189128401932642,0.5296427459036845,0.29410089331097305,0.06902378548280332
SYNTH_00027,5.130714376503154,0.12985903869974802,maize,1.8348877646312967,2021,synthetic,0.20990747894081777,0.27994864981221185,0.07694965217857122,0.05618452616069351
SYNTH_00028,5.23423748063241,-2.6253643385220458,maize,1.582562475541199,2021,synthetic,0.23596815432448595,0.35618111809436337,0.16959221579126238,0.06363955826933526
SYNTH_00029,7.743336344686015,-2.060137928238274,maize,1.6576431899018416,2023,synthetic,0.24510067705081906,0.3174430946014154,0.18124882490955446,0.05784080742518516
SYNTH_00030,7.800034512676034,0.1126654864415908,soya,1.0964495128757594,2020,synthetic,0.34102048566083487,0.4536001830741948,0.23175206915646426,0.05187020902695254
SYNTH_00031,10.036189339887292,1.0001412119647979,soya,0.6034820791580007,2020,synthetic,0.20489976355749806,0.3460295992925503,0.14786398992101635,0.034135089005194276
SYNTH_00032,5.424778732712655,-0.9792982073296073,soya,1.6771375429335655,2020,synthetic,0.3047814071853512,0.3798779020452511,0.16621163191381683,0.06766919526187527
SYNTH_00033,10.958668325451576,-1.0569129064995666,maize,1.7317320819612423,2020,synthetic,0.36631607615432016,0.41755952977055383,0.23162508156471723,0.03129771171530828
SYNTH_00034,10.532814982641058,1.2977412175507306,maize,1.7007795357702078,2021,synthetic,0.1701044595839754,0.3204374471178961,0.03229630970478989,0.05833744543582528
SYNTH_00035,6.74871295117236,0.05663427351563799,maize,1.8697844870253604,2023,synthetic,0.375519143337593,0.5037798201793502,0.24891544565969087,0.030351174349140066
SYNTH_00036,8.01415347732884,-1.3092726119855413,rice,2.530937938102753,2020,synthetic,0.4340495824682996,0.4831496439138975,0.2943012489594609,0.06277968607184223
SYNTH_00037,8.845458988880548,-0.4280366447608426,maize,2.157842111852896,2023,synthetic,0.24917081552252274,0.3045969825569569,0.13056242446842975,0.05082691129338279
SYNTH_00038,9.204607638987067,0.48894799725164617,rice,2.2258162692313808,2020,synthetic,0.5991709830383658,0.6845114612806834,0.46180148289738143,0.06415261566753014
SYNTH_00039,8.095470061122494,0.43894639873414665,rice,2.254104302213386,2022,synthetic,0.3496013048181157,0.4162412485748036,0.20436317481699046,0.025009805552300052
SYNTH_00040,7.261715399026091,-1.5888148440571572,rice,2.7634199963786843,2023,synthetic,0.3699612926268371,0.4581713302610392,0.2760990712074842,0.04598791615251225
SYNTH_00041,5.68757243684578,-2.044233234700524,rice,3.1086988226218364,2021,synthetic,0.5030632015080819,0.6292420302143766,0.3883801744275841,0.05716727429805661
SYNTH_00042,7.643056425456105,-3.074895995455009,rice,1.9997805600032637,2022,synthetic,0.38472981844282356,0.5200288739399367,0.33034309176207294,0.04439827632473205
SYNTH_00043,4.92106526941427,-2.5432221491957643,maize,1.9975848757723351,2022,synthetic,0.3118065358220635,0.3678289083779044,0.16964969349324094,0.06463963470037404
SYNTH_00044,9.046234338311791,-2.410260268399181,rice,1.906114276562072,2023,synthetic,0.48726172577560634,0.6691539523583343,0.4831631898571668,0.029411505595186398
SYNTH_00045,5.1208280373064685,-1.3891120029561197,soya,1.33830501356091,2022,synthetic,0.23758312428132122,0.3334673405820292,0.104101483254811,0.03544783446257244
SYNTH_00046,8.074422346249825,-0.26394807232906503,rice,2.554238189326438,2022,synthetic,0.27217661529443826,0.3676631835525953,0.1928069108033703,0.057831178535810684
SYNTH_00047,7.2143142157075015,0.5735669539178669,maize,1.1799136750171622,2021,synthetic,0.2083988888994602,0.30942135114580904,0.14290498945328522,0.06763414560861379
SYNTH_00048,8.505422288253659,0.7674679924385428,maize,1.9292531027553002,2022,synthetic,0.3264004121877066,0.4224439101424179,0.18233779360747154,0.055569607661682646
SYNTH_00049,4.905164173856364,-1.0143934404422472,maize,1.8699763258138284,2022,synthetic,0.4125355263881643,0.5163124748438563,0.30284367858057737,0.027932650222339237
SYNTH_00050,8.402635236687065,-0.5864939091569328,rice,2.790856501379045,2021,synthetic,0.3752714722956368,0.4372904563931689,0.26533961799870004,0.03548139589359951
SYNTH_00051,5.1408231384885825,1.0009326284417837,soya,1.140865968227981,2023,synthetic,0.2846926967027155,0.3794198617305756,0.1960670245435333,0.07292089774264889
SYNTH_00052,9.886230333522846,-0.3091436824514249,maize,1.2940546794109407,2020,synthetic,0.25451265691418457,0.3869515517372133,0.13926953814415247,0.05594762667870615
SYNTH_00053,7.575166181503894,-0.0014099132754394894,soya,1.4961077296783474,2020,synthetic,0.4409958937495803,0.567801343761261,0.35486188591002854,0.024227397115815046
SYNTH_00054,7.914308371914064,-1.646328443920371,soya,1.3281398330034175,2020,synthetic,0.2516821851750192,0.3234225701602799,0.18318462967272536,0.040503944987727414
SYNTH_00055,5.594537242035521,0.36055321942045193,maize,1.628143821713667,2022,synthetic,0.5198836300678281,0.6107938709470507,0.39872452553644505,0.07927866875780556
SYNTH_00056,4.935606567781041,0.06270795666788853,maize,1.8340374097824412,2021,synthetic,0.4718329548357564,0.517589629577537,0.3575580834438088,0.041301349271956264
SYNTH_00057,6.861786605320038,0.05849293021258539,soya,0.8562344066564456,2022,synthetic,0.3293645260509584,0.44709331328631396,0.20509024797796138,0.07130122134515988
SYNTH_00058,4.726534130217722,1.4279201712986502,soya,1.5974847363195246,2020,synthetic,0.5078917587027724,0.5609314701940901,0.4142554227756126,0.06705212263125178
SYNTH_00059,9.664902779439394,-0.7435801773564461,soya,1.0400456673760534,2022,synthetic,0.23165057077835063,0.36896292295343797,0.1802341049229794,0.048898569776545955
SYNTH_00060,6.592846095674394,-2.089745444869434,rice,2.944527788257305,2021,synthetic,0.41212045429387967,0.5069713244611798,0.32113665425349514,0.04542377327646957
SYNTH_00061,8.479344543896238,0.5386174434929734,soya,1.4003863953974882,2020,synthetic,0.17489991676234173,0.3090599382386662,0.09255152907969257,0.05160754433017063
SYNTH_00062,8.85955516602046,-1.0855048468598163,maize,1.8682051986147865,2021,synthetic,0.39936730072863774,0.5321239678472043,0.322454946510153,0.06898557114135316
SYNTH_00063,10.627401012572717,-2.237162084458316,maize,1.274927102610111,2022,synthetic,0.07870411208446064,0.1861760614283101,0.026371607724980387,0.02481896730167138
SYNTH_00064,10.629436020134243,-3.1681389515190004,maize,1.4781868013899724,2023,synthetic,0.3376080257879169,0.43618868719910664,0.24967621878858615,0.024215060045408215
SYNTH_00065,7.788465577886312,0.7336685562697305,rice,2.3958812304253665,2020,synthetic,0.361609614433923,0.4552270082058426,0.22046088155864135,0.0764723740071224
SYNTH_00066,10.029478058484885,-2.8115443153652535,rice,1.6222313620668114,2020,synthetic,0.34104448169175533,0.4852265558700611,0.2844992074728028,0.07727588725322415
SYNTH_00067,7.146876401856515,-2.6934255894185997,maize,1.6841151362168854,2020,synthetic,0.14037068019642726,0.22286591244657086,0.042269654680775426,0.04557345867050383
SYNTH_00068,8.923580420945225,-1.9170070322255286,rice,2.3872334947971674,2021,synthetic,0.26685972971090793,0.34344655054169204,0.1338140957666929,0.05847398310275785
SYNTH_00069,5.190431487957401,0.36627453558976963,soya,0.5,2020,synthetic,0.47213238962895887,0.5359147969332329,0.35315575603939897,0.04252008508765537
SYNTH_00070,10.68915188591587,-1.1108588072802483,rice,2.3788335378034096,2023,synthetic,0.15238994470764222,0.2570483853225175,0.10417762141177028,0.03649252923470263
SYNTH_00071,6.133991519241865,-2.7514258529467934,rice,3.269916445279069,2021,synthetic,0.3698237215825898,0.5086911291795742,0.2650980107924918,0.05728810345695444
SYNTH_00072,10.617422750468396,1.2860921150762348,rice,1.564560815775096,2022,synthetic,0.22646648417624626,0.32752378150914874,0.14081199092751298,0.030211532086245073
SYNTH_00073,8.258242903594528,-2.986073296119237,maize,2.0118945152830534,2020,synthetic,0.2726303937332742,0.3261498950487581,0.14334318955712505,0.067029377914315
SYNTH_00074,7.834690730406659,-0.7869171462529603,maize,2.044304128418003,2021,synthetic,0.46708460451861383,0.5493660382130497,0.3652758784562608,0.03190494953372197
SYNTH_00075,8.920258358576369,-1.8230147378278025,rice,3.150834053432691,2020,synthetic,0.2326780061239058,0.325560012980606,0.1531143816348236,0.027098483274629125
SYNTH_00076,8.054261685641352,-1.483989568146526,soya,1.0814781473527493,2023,synthetic,0.31306741397377064,0.42905681432657017,0.20096159000398583,0.03479147572232266
SYNTH_00077,10.298880873328235,1.010246237920744,rice,2.727658270544886,2022,synthetic,0.3590950607292166,0.3833978407189847,0.27724884515747733,0.04905817748183748
SYNTH_00078,5.555132425080252,-1.7740076452482714,rice,3.030459011003825,2021,synthetic,0.4134043489840667,0.4967223898001954,0.2567690781872488,0.05073685019268584
SYNTH_00079,9.803624101002548,-2.1121638517155343,maize,2.337402272053735,2020,synthetic,0.36863830334643727,0.4699194132051547,0.23829192144780115,0.05146857875820246
SYNTH_00080,10.575640170484679,-1.2626077347084839,maize,1.4576037105323076,2023,synthetic,0.2753412249726711,0.34421058013401723,0.14971150989242493,0.04990596746254378
SYNTH_00081,9.196046317400768,0.7792435861961495,rice,2.4857708566561536,2022,synthetic,0.3096287824769674,0.3721846114056416,0.20107667187525324,0.021575808415450547
SYNTH_00082,8.35535516282667,-3.0317555504860207,maize,1.8189662859459295,2022,synthetic,0.22503169318237,0.36117810752679946,0.14843421321494055,0.059669438337952505
SYNTH_00083,9.126596589072586,-2.705338536023611,soya,0.720288275739968,2020,synthetic,0.43850433537252814,0.5705871227537042,0.39621554551555827,0.05018830425576581
SYNTH_00084,10.649291563280986,1.362624749063638,maize,1.101798403096438,2020,synthetic,0.39423792775010397,0.44501764626408963,0.2631074694576444,0.05366656576358811
SYNTH_00085,5.547246605160388,1.084111512242587,soya,1.5967333841542561,2023,synthetic,0.3057220378743435,0.3774536094879138,0.21178442750014934,0.06692279397126466
SYNTH_00086,8.362366551775278,-3.1026411137203422,maize,2.355689854903571,2022,synthetic,0.24670567452215514,0.32035970716584117,0.1790578156063795,0.05591369676035053
SYNTH_00087,7.252857921969905,-1.7252870030279568,maize,1.7059277151865233,2021,synthetic,0.26113556700611135,0.3870470221012451,0.12199574838958213,0.05846755201052223
SYNTH_00088,10.096398112682675,-1.5933390579410287,rice,1.8970314137753141,2020,synthetic,0.35445856865675424,0.4980725168104836,0.20308827925703257,0.07499508302289759
SYNTH_00089,8.271296821768349,1.392960187915385,maize,1.5288426795280388,2021,synthetic,0.3544852946547831,0.5041404417392674,0.32739370152406433,0.05822584135796005
SYNTH_00090,10.557484307518395,-0.0722832839863985,rice,1.798114305549692,2021,synthetic,0.1407918534403823,0.24861276256781595,0.07168608144127331,0.06097652702656019
SYNTH_00091,6.724666546066917,-0.9308422247882122,maize,1.9487984647927536,2023,synthetic,0.4613168524306848,0.4958915075102097,0.34432672546044424,0.04771954163534874
SYNTH_00092,6.75505695791327,-0.6099609706176148,maize,1.8732681567659255,2023,synthetic,0.27512661445604736,0.36361477636647976,0.17407704313248545,0.07852145761422753
SYNTH_00093,8.253115093457794,-2.4831864056010113,maize,1.6907492330752223,2023,synthetic,0.18482146282925976,0.2680196090471815,0.06294781768065405,0.04687005469823153
SYNTH_00094,7.688185199264632,0.4086776003753161,maize,1.215236883782167,2021,synthetic,0.18493817508919957,0.27756974189769634,0.07736197383595338,0.029390517270696668
SYNTH_00095,6.442769412121509,-3.2246701277648633,rice,3.3075410083563836,2021,synthetic,0.37382317866294174,0.49887863041512814,0.3054823611140347,0.06846899197390742
SYNTH_00096,6.407431318939596,-2.3398234893309384,soya,1.10063116788292,2020,synthetic,0.2947650021594223,0.3650750443234788,0.22274449735767102,0.046323953701634696
SYNTH_00097,7.200804856150043,0.24095564871169994,rice,2.9274178012532275,2022,synthetic,0.14210259238780834,0.27855275536091695,0.10636064672010842,0.07780756243829896
SYNTH_00098,10.67637910077935,0.21997675616210532,rice,2.424054176511861,2021,synthetic,0.3626337827040353,0.4561734988746326,0.3484218589460195,0.023553815229617567
SYNTH_00099,9.645582428785186,0.8786413063452363,rice,2.2167308673855595,2020,synthetic,0.23316702981439089,0.30563557236715966,0.09313776091699014,0.06510503229493379
SYNTH_00100,8.881126233980305,-0.055032618288002766,maize,1.6436087108011923,2023,synthetic,0.2819754766305885,0.3713683284786842,0.16556876161094486,0.03133863078417862
SYNTH_00101,10.700579849224786,-2.5853809449321417,maize,1.6579582287145502,2022,synthetic,0.4045323072188624,0.5193396933467891,0.3488592900322727,0.045120179907164326
SYNTH_00102,7.087360961123998,1.1044783303184218,rice,2.6066974776332317,2020,synthetic,0.45627233667382977,0.5425358930487365,0.3263198794267843,0.05417064478625576
SYNTH_00103,10.060620707361776,1.1340316714666034,soya,1.3725319647198269,2022,synthetic,0.2979341560212824,0.4253639895964849,0.2151063247152226,0.07978548457823638
SYNTH_00104,8.698867539296263,-2.9266554188918255,rice,2.579790938543198,2021,synthetic,0.3866006809970726,0.45497755887150104,0.34595217550286417,0.03550287076278999
SYNTH_00105,7.722917757429936,-1.3658980920491963,soya,0.9640435105141963,2020,synthetic,0.26342908704973206,0.4040782822961791,0.2047445388410405,0.029658970741697915
SYNTH_00106,4.54176992361593,0.5450179268925615,rice,2.891918731941442,2022,synthetic,0.3869394643630896,0.5122363442263111,0.31173026979651985,0.030941352191617564
SYNTH_00107,9.735226780902417,-2.0331218584164574,soya,1.2113634670738025,2021,synthetic,0.18206415283044014,0.2667235344585629,0.1495056579082097,0.04239441010637772
SYNTH_00108,5.764479407608734,-1.27500669260038,maize,1.7506493416752915,2022,synthetic,0.3823339441538073,0.5378928936328847,0.32695627052789233,0.06382899425643553
SYNTH_00109,8.962853759603913,0.1804443857958402,maize,1.7354402294286762,2021,synthetic,0.3337626634418994,0.4893670468468208,0.21818789476827394,0.060265688475605844
SYNTH_00110,5.440293327198902,-2.3588715846335693,soya,1.3338752085293901,2023,synthetic,0.36931564774698145,0.4634351116419132,0.30541906106322814,0.06198249538005032
SYNTH_00111,4.592801330879363,0.24548188320629727,rice,3.1103345025147786,2023,synthetic,0.40712088909682886,0.5324770051575491,0.3320822047796228,0.03058115381818713
SYNTH_00112,9.319316139460984,0.931732681048997,soya,1.0820187495498783,2020,synthetic,0.42908847106747755,0.5593962341134591,0.3553246821072232,0.050633394240751715
SYNTH_00113,8.775550581535217,-2.679178009421597,rice,3.044724127544686,2021,synthetic,0.3212313375449088,0.38579822246404005,0.25420141345342584,0.06248778483813727
SYNTH_00114,5.45364559398585,-3.1423005541392044,rice,3.2300078641969474,2023,synthetic,0.43660603163761397,0.4793378166328175,0.3012499411619567,0.06343787802954624
SYNTH_00115,8.47688235303594,-0.3907473467327569,rice,2.3986830984352476,2021,synthetic,0.3637265228096155,0.46817223477027414,0.2796522281867064,0.025696826244863195
SYNTH_00116,6.496065243393506,-1.3538304538966197,maize,2.0590645826912652,2020,synthetic,0.5452288293739859,0.6236054674681559,0.4352375501542483,0.07184258905918271
SYNTH_00117,6.0447967331684485,-3.451693836376829,soya,1.0904274588880605,2020,synthetic,0.4064448449599544,0.5873628553634586,0.3082009026958021,0.038307534151701475
SYNTH_00118,6.30282696764688,0.9466112273474376,soya,0.6220527865966995,2020,synthetic,0.45558743168307875,0.6044201646819658,0.363212426819974,0.059483323720691775
SYNTH_00119,9.343370168471399,-2.4889192875581188,soya,0.8961190722763094,2023,synthetic,0.42684882537789054,0.49906339487454804,0.37095002796431675,0.02904580577077103
SYNTH_00120,7.736379709574537,-0.0071653984487976,maize,1.8564756724849725,2022,synthetic,0.15122948444790807,0.2806520895763674,0.056284519534259725,0.029683374235778392
SYNTH_00121,6.918749612946501,1.0894261041910074,maize,2.2031106078302014,2020,synthetic,0.6025664865112379,0.650246200648275,0.4903568331196455,0.03687985098115343
SYNTH_00122,9.018688938561016,-2.1841122056601288,soya,1.3875267313833979,2023,synthetic,0.47426792386577576,0.5648936168091926,0.40551659160542936,0.04124948063553384
SYNTH_00123,7.748920406262956,-1.048074323035308,soya,1.4945914303784693,2021,synthetic,0.3801847832919984,0.4932162146802968,0.29152582481699796,0.06014248236937919
SYNTH_00124,6.529259339266692,0.8502322144037633,soya,0.9310742747959251,2022,synthetic,0.37016083496062885,0.47071934783861125,0.272959010263516,0.04944647357333885
SYNTH_00125,7.538381433124989,-1.2754520780239877,maize,1.9290564537925843,2020,synthetic,0.24645203629960527,0.31946914080682043,0.1733234159097076,0.030928425228237452
SYNTH_00126,9.420916035016997,-1.693275684932857,soya,0.8275955847811536,2022,synthetic,0.2409246541819496,0.39634970015620685,0.20741050179649392,0.056271463804193025
SYNTH_00127,8.655870371354041,-2.652069349499458,maize,1.2176798451626345,2023,synthetic,0.2972919068618994,0.3232038781733026,0.18193339076688314,0.039983777258459724
SYNTH_00128,7.114258151282382,-0.32354296452658193,soya,1.4163731587833592,2022,synthetic,0.3064135163035404,0.41866113178900477,0.2277552376849265,0.031263151119961044
SYNTH_00129,6.153024970957455,-0.17075589699737392,rice,3.1954708510451506,2023,synthetic,0.45041520522878814,0.5711708910234752,0.31417573438412505,0.02844751507868653
SYNTH_00130,8.71909457483694,-0.7422916141267315,rice,2.0156276771447232,2020,synthetic,0.40506072581466046,0.5343571888648505,0.2455527288034926,0.06768080951584951
SYNTH_00131,5.627422876347379,-1.7684940002524594,maize,2.0136896715097454,2020,synthetic,0.39625285049364856,0.46067965365884045,0.2283867859212012,0.02372228687196696
SYNTH_00132,10.099662215680244,-0.26402426189637973,rice,1.6825337292415816,2023,synthetic,0.4314018686684293,0.5379051333490648,0.31993486430860063,0.056115150626113885
SYNTH_00133,9.954637689551427,-3.3415719289274266,soya,0.5294018209352763,2021,synthetic,0.12517808213495993,0.26757127719216667,0.018021350908646608,0.061315490574834056
SYNTH_00134,4.982396966173653,0.9708725578763877,soya,1.3631914895357178,2020,synthetic,0.5639537002732276,0.6976979510590149,0.4445286370796105,0.04419085140372031
SYNTH_00135,9.347010068523911,0.3472013737755306,maize,1.5045826142800134,2021,synthetic,0.34213477197823783,0.42814011499211513,0.28580055641748814,0.04167808317072825
SYNTH_00136,5.208789769196682,-3.257528178685231,maize,1.7481355301095682,2021,synthetic,0.4091668929193701,0.45635058153833596,0.3242762369833516,0.04470885780766849
SYNTH_00137,6.316498103626607,-2.580760367755414,maize,1.7681362655797848,2021,synthetic,0.37148493302306673,0.4867848759247776,0.2305617728077819,0.040388481413806396
